doi,refcodes,count,year,urls,url,flags,name_dicts,compound_dicts
10.1016/j.poly.2007.04.028,['HIKKOC'],1,2007,https://api.elsevier.com/content/article/pii/S0277538707002677,https://www.sciencedirect.com/science/article/pii/S0277538707002677,1,"{'2': 'Co4(2,2′-bipy)4{3,5-(NO2)2sal}4', '3': '[Zn(2,2′-bipy){3,5-(NO2)2sal}]n', '4': 'Zn4(2,2′-bipy)4{3,5-(NO2)2sal}4'}","{'1': ['Co4(2,2′-bipy)4{3,5-(NO2)2sal}4'], '2': ['Co4(2,2′-bipy)4{3,5-(NO2)2sal}4'], '3': ['[Zn(2,2′-bipy){3,5-(NO2)2sal}]n'], '4': ['Zn4(2,2′-bipy)4{3,5-(NO2)2sal}4']}"
10.1016/S0022-2860(02)00615-4,"['QAFDOR', 'QAFFAF']",2,2003,https://api.elsevier.com/content/article/pii/S0022286002006154,https://www.sciencedirect.com/science/article/pii/S0022286002006154,1,"{'2': 'Mn(phen)(H2O)2L', '3': 'Zn(phen)L·H2L', '1': '[Mn(phen)2(H2O)2]L·4H2O'}",{}
10.1016/j.inoche.2020.108261,['PIQSOX04'],1,2020,https://api.elsevier.com/content/article/pii/S1387700320308510,https://www.sciencedirect.com/science/article/pii/S1387700320308510,1,{},{}
10.1016/j.poly.2002.08.001,['ALIXAU'],1,2003,https://api.elsevier.com/content/article/pii/S0277538703004261,https://www.sciencedirect.com/science/article/pii/S0277538703004261,1,"{'1': 'Cu(4-pymo)2(NH3)2(H2O)2', '2': 'Cu(4-pymo)2·nH2O', '2a': 'Cu(4-pymo)2·0.5H2O'}","{'1': ['Cu(4-pymo)2(NH3)2(H2O)2'], '2': ['[Cu(4-pymo)2·nH2O]∞', 'Cu(4-pymo)2·nH2O'], '2a': ['Cu(4-pymo)2·0.5H2O']}"
10.1016/j.poly.2018.10.043,['WIMWIB'],1,2019,https://api.elsevier.com/content/article/pii/S027753871830679X,https://www.sciencedirect.com/science/article/pii/S027753871830679X,1,"{'1': 'Na[Au(SC4H3N2)2]', '2': '[N(C2H5)4][Au(SC4H3N2)2]'}",{'2-pyrSH': ['pyrimidine-2-thione']}
10.1016/j.inoche.2010.09.009,['IMEZOQ'],1,2010,https://api.elsevier.com/content/article/pii/S1387700310004120,https://www.sciencedirect.com/science/article/pii/S1387700310004120,1,{},{}
10.1016/j.ica.2013.11.007,"['GOBTUO', 'GOBVAW', 'GOCSOI', 'GOCSUO', 'GOCTAV']",5,2014,https://api.elsevier.com/content/article/pii/S0020169313006191,https://www.sciencedirect.com/science/article/pii/S0020169313006191,1,"{'1': '[Cu2(pyro)(pyroH2)(3-pnaH)2(H2O)2]n', '2': '{[Cu(pyro)(3-pnaH)2(H2O)2]·4H2O}n', '3': '{[Cu(pyroH2)(4-pnaH)2(H2O)2](pyroH2)·2H2O}n', '4': '{[Cu2(pyroH2)3(4-pnaH)2]·6H2O}n', '5': '{[Cu3(pyroH)2(4-pna)2(H2O)2]·2H2O}n'}","{'1': ['[Cu2(pyro)(pyroH2)(3-pnaH)2(H2O)2]n'], '2': ['{[Cu(pyro)(3-pnaH)2(H2O)2]·4H2O}n'], '3': ['{[Cu(pyroH2)(4-pnaH)2(H2O)2](pyroH2)·2H2O}n'], '4': ['{[Cu2(pyroH2)3(4-pnaH)2]·6H2O}n'], '5': ['{[Cu3(pyroH)2(4-pna)2(H2O)2]·2H2O}n']}"
10.1016/j.inoche.2013.05.025,['DIMLIW'],1,2013,https://api.elsevier.com/content/article/pii/S138770031300227X,https://www.sciencedirect.com/science/article/pii/S138770031300227X,1,"{'2': 'Cu(S2CNPr2)2', '1': '[Cu(S2CNPr2)2]2[ClO4]'}",{}
10.1016/j.ica.2018.12.005,"['BIWHOH', 'BIWHUN']",2,2019,https://api.elsevier.com/content/article/pii/S0020169318317183,https://www.sciencedirect.com/science/article/pii/S0020169318317183,1,"{'1': '[Zn(pytzipa)2(H2O)4]·2H2O', '2': '[Zn2(dtzpda)(H2O)5]·3H2O'}",{'pytza': ['5-(4-pyridyl)tetrazole-2-acetato']}
10.1016/j.inoche.2005.07.002,['KAVSIK'],1,2005,https://api.elsevier.com/content/article/pii/S1387700305002169,https://www.sciencedirect.com/science/article/pii/S1387700305002169,1,{'1': 'NaZn3(HO3P(CH2)4PO3)(O3P(CH2)4PO3)'},{}
10.1016/j.carres.2010.09.019,['QACCOO'],1,2010,https://api.elsevier.com/content/article/pii/S0008621510004052,https://www.sciencedirect.com/science/article/pii/S0008621510004052,1,{},{}
10.1016/j.molstruc.2007.09.025,['XIZZAI'],1,2008,https://api.elsevier.com/content/article/pii/S0022286007006412,https://www.sciencedirect.com/science/article/pii/S0022286007006412,1,"{'1': '{TMeQ[6]@acetone[Ca(H2O)3]}2+·(CdCl4)2−·10H2O', '2': '{[m-TriCyHQ[6]@dioxane][Na(H2O)2Cl]}·15H2O', '3': '{[m-HMeQ[6]]K2(H2O)4Cl}Cl·15H2O'}",{}
10.1016/j.inoche.2013.10.036,['LIVLUZ'],1,2014,https://api.elsevier.com/content/article/pii/S1387700313004802,https://www.sciencedirect.com/science/article/pii/S1387700313004802,1,"{'1': '[Zn(cpt)2]n', '2': '{[Cd(cpt)2]2·2DMF}n'}",{}
10.1016/j.poly.2008.07.030,"['BOHMER', 'HEMROH01']",2,2008,https://api.elsevier.com/content/article/pii/S0277538708004038,https://www.sciencedirect.com/science/article/pii/S0277538708004038,1,"{'3': '{[(n-Bu)2Sn(MBA)]2}n', '5': '{[(n-Bu)2Sn(MBA)]6}', '1': '{[Ph3Sn(MPMT)]}', '2': '{[Me2Sn(MPMT)]2}', '4': '{[Me2Sn(MBA)]2}n'}",{}
10.1016/j.jorganchem.2006.06.023,['PENMOL'],1,2006,https://api.elsevier.com/content/article/pii/S0022328X06004682,https://www.sciencedirect.com/science/article/pii/S0022328X06004682,1,{'2': 'MeBiCl(S2CNEt2)'},{}
10.1016/j.inoche.2014.07.023,"['DORYUG', 'LAZMOQ01']",2,2014,https://api.elsevier.com/content/article/pii/S1387700314003190,https://www.sciencedirect.com/science/article/pii/S1387700314003190,1,"{'1': '[Mn(L)(H2O)2]2·5H2O', '2': '[Cu(L)(4,4′-bipy)]2·H2O', '3': 'Pb(L)(4,4′-bipy)0.5'}","{'2': ['[Cu(L)(4,4′-bipy)]2·H2O'], '3': ['Pb(L)(4,4′-bipy)0.5']}"
10.1016/j.ica.2004.12.021,"['FISZEN', 'FISZIR', 'FIWKOM']",3,2005,https://api.elsevier.com/content/article/pii/S0020169304007054,https://www.sciencedirect.com/science/article/pii/S0020169304007054,1,"{'1': '{[Cd(bbbm)(SO4)(H2O)2]CH3OH}n', '2': '{[Ni(bbbm)2(H2O)2](NO3)2·2CH3OH·6H2O}n', '3': '{[Co(bbbm)2(H2O)2](NO3)2·2CH3OH·6H2O}n'}",{}
10.1016/j.molstruc.2016.06.079,['IQIBAN'],1,2016,https://api.elsevier.com/content/article/pii/S0022286016306664,https://www.sciencedirect.com/science/article/pii/S0022286016306664,1,{},{}
10.1016/j.jssc.2017.03.012,"['WATKIO', 'WATKOU', 'WATKUA', 'WATLAH']",4,2017,https://api.elsevier.com/content/article/pii/S002245961730083X,https://www.sciencedirect.com/science/article/pii/S002245961730083X,1,"{'2': '{[Ag2SO4(L1)2]·2CH3OH·6H2O}∞', '3': '{[Ag2SO4(L2)2]·H2O}∞', '1': '{[Ag3SO4(L1)3](Cl)·4.5H2O}∞', '(1)': '{[Ag3SO4(L1)3](Cl)·4.5H2O}∞', '(2)': '{[Ag2SO4(L1)2]·2CH3OH·6H2O}∞', '(3)': '{[Ag2SO4(L2)2]·H2O}∞', '(4)': '{[Ag4(SO4)4(L2)4]·5H2O}∞', '4': '{[Ag4(SO4)4(L2)4]·5H2O}∞'}",{}
10.1016/j.inoche.2010.09.016,['INODEV'],1,2011,https://api.elsevier.com/content/article/pii/S138770031000420X,https://www.sciencedirect.com/science/article/pii/S138770031000420X,1,{},{}
10.1016/j.poly.2011.02.017,"['OCIVED', 'OCIVIH', 'OCIVIH01', 'ODEKIT', 'ODEKOZ', 'ODEKUF', 'ODELAM', 'ODELEQ', 'ODELIU', 'ODELOA', 'ODELUG', 'ODEMAN', 'ODEMER', 'ODEMIV', 'ODEMIV01']",15,2011,https://api.elsevier.com/content/article/pii/S0277538711000994,https://www.sciencedirect.com/science/article/pii/S0277538711000994,1,"{'1': 'HIm[(pda)3CoPr(Im)2(H2O)2]·3H2O', '2': 'HIm[(pda)3CoGd(Im)2(H2O)2]·3H2O', '3': 'HIm[(pda)3CoDy(Im)2(H2O)2]·3H2O', '4': 'HIm[(pda)3CoEr(Im)2(H2O)2]·3H2O', '5': 'HIm[(pda)3MnPr(Im)2(H2O)2]·3H2O', '6': 'HIm[(pda)3MnSm(Im)2(H2O)2]·3H2O', '7': 'HIm[(pda)3MnGd(Im)2(H2O)2]·3H2O', '8': 'HIm[(pda)3MnDy(Im)2(H2O)2]·3H2O', '9': 'HIm[(pda)3MnEr(Im)2(H2O)2]·3H2O', '10': 'HIm[(pda)3CoSm(Im)2(H2O)2]·2H2O', '11': '[(Im)4Co(H2O)2][(pda)4La2(H2O)2]·2H2O', '12': '[(Im)4Mn(H2O)2][(pda)4La2(H2O)2]·2H2O', '13': '[(pda)6Co3Pr2(H2O)6]·6H2O'}",{}
10.1016/j.ica.2019.04.055,['POFYUH'],1,2019,https://api.elsevier.com/content/article/pii/S0020169319303378,https://www.sciencedirect.com/science/article/pii/S0020169319303378,1,{'4': 'C20H26N4B10Ag2'},{}
10.1016/j.inoche.2017.09.026,"['DEGMAG', 'DEJXUO']",2,2017,https://api.elsevier.com/content/article/pii/S1387700317305415,https://www.sciencedirect.com/science/article/pii/S1387700317305415,1,"{'1': 'Co(HL)(H2O)2', '2': '[Co(HL)(bpy)]·H2O'}",{}
10.1016/j.molstruc.2018.07.047,"['DIWCES01', 'JIMNUR', 'JIMPAZ', 'JIMPED', 'JIMPIH']",5,2018,https://api.elsevier.com/content/article/pii/S0022286018308664,https://www.sciencedirect.com/science/article/pii/S0022286018308664,1,"{'2': '{[Bpytp]CuI2}', '3': '{[Bpytp]3(CuBr2)3}', '4': '{[Bpytp]Cu(SCN)2(CH3CN)}', '5': '{[Bpytb]Cu(SCN)2(DMF)}', '1': '{[Bpyte](CuI2)2}'}",{}
10.1016/j.molstruc.2006.11.073,"['XIHQEL', 'XIHQIP', 'XIHQOV']",3,2007,https://api.elsevier.com/content/article/pii/S0022286006009422,https://www.sciencedirect.com/science/article/pii/S0022286006009422,1,"{'1': '[MnL1(dca)2]n', '2': '[CdL2(dca)2]n', '3': '[CdL1(dca)2]n'}","{'2': ['1-(2-pyridyl)-4-(2-pyrazinyl)-4-amino-1-methyl-2,3-diaza-1,3-butadiene'], '3': ['1-(2-pyridyl)-4-(2-pyrazinyl)-4-amino-2,3-diaza-1,3-butadiene']}"
10.1016/j.poly.2014.03.025,"['BOFVID', 'BOFVOJ']",2,2014,https://api.elsevier.com/content/article/pii/S0277538714001582,https://www.sciencedirect.com/science/article/pii/S0277538714001582,1,"{'2': '[{Fe(L2)}3{Co(CN)6}2]·2CH3OH·13H2O', '1': '[{Co(L1)}3{Fe(CN)6}2]·6CH3OH·6H2O'}",{}
10.1016/j.poly.2017.03.020,['LAMMEU'],1,2017,https://api.elsevier.com/content/article/pii/S0277538717302000,https://www.sciencedirect.com/science/article/pii/S0277538717302000,1,"{'1': '[Cd(im)3(µ,η-HL-1κOO′:2κO″O‴)]n', '3': '[Cu2(H2O)2(µ-H2L-1κNOO′:2κO″)(µ-L″-1κNOO′:2κN′O″]n2,[(H2O)Cu0.5{(μ-L1-1κO:2κNO′O″)Cu(H2O)2}]2)', '4': 'Cu(II)'}",{}
10.1016/j.inoche.2016.05.005,['UTATOA'],1,2016,https://api.elsevier.com/content/article/pii/S1387700316301435,https://www.sciencedirect.com/science/article/pii/S1387700316301435,1,{},{}
10.1016/j.molstruc.2010.03.068,['QARZIT04'],1,2010,https://api.elsevier.com/content/article/pii/S0022286010003066,https://www.sciencedirect.com/science/article/pii/S0022286010003066,1,"{'1': '[Pb(pydc)]n', '2': '[Ca2(pydc)2(H2O)6]·2pydcH2', '3': '[ampyH]2[Ni(H2O)6][Ni(pydc)2]2·2H2O'}",{}
10.1016/j.ica.2009.08.014,['EKAVOC'],1,2009,https://api.elsevier.com/content/article/pii/S0020169309005052,https://www.sciencedirect.com/science/article/pii/S0020169309005052,1,"{'1': '{K3Na8[{MnII(H2O)}2.5{(WO)(H2O)}0.5(AsIIIW9O33)2]·12.5H2O}n', '2': '[HMTA–CH3]2[HMTA]K2Na7[Ce(AsVW11O39)2]·19H2O'}",{}
10.1016/S0277-5387(01)00859-2,"['CABNAV', 'CABNEZ']",2,2001,https://api.elsevier.com/content/article/pii/S0277538701008592,https://www.sciencedirect.com/science/article/pii/S0277538701008592,1,{},"{'DPA': ['2,2-dipyridylamine']}"
10.1016/j.inoche.2003.09.004,['EMEFAD'],1,2003,https://api.elsevier.com/content/article/pii/S1387700303003034,https://www.sciencedirect.com/science/article/pii/S1387700303003034,1,{'1': '{Co(4-pya)}3PO4'},{}
10.1016/j.jssc.2016.04.001,"['IKIBEL', 'IKIBIP']",2,2016,https://api.elsevier.com/content/article/pii/S0022459616301244,https://www.sciencedirect.com/science/article/pii/S0022459616301244,1,"{'(1)': '[Zn2(u2-OH)(boaba)(1,4-bmimb)]n', '(2)': '{[Zn5K2(u2-H2O)2(boaba)4(1,2-bmimb)2(H2O)2]·H2O}n', '1': '[Zn2(u2-OH)(boaba)(1,4-bmimb)]n', '2': '{[Zn5K2(u2-H2O)2(boaba)4(1,2-bmimb)2(H2O)2]·H2O}n'}","{'(1)': ['[Zn2(u2-OH)(boaba)(1,4-bmimb)]n'], '(2)': ['{[Zn5K2(u2-H2O)2(boaba)4(1,2-bmimb)2(H2O)2]·H2O}n']}"
10.1016/S0277-5387(01)00865-8,"['IDAPEI', 'UBOCIX01']",2,2001,https://api.elsevier.com/content/article/pii/S0277538701008658,https://www.sciencedirect.com/science/article/pii/S0277538701008658,1,"{'I': '[Zn(4,4′-bipy)Cl2]n', 'II': '[Cu(H2PO4)(4,4′-bipy)·2H2O]n'}","{'I': ['[Zn(4,4′-bipy)Cl2]n'], 'II': ['[Cu(H2PO4)(4,4′-bipy)·2H2O]n']}"
10.1016/j.inoche.2021.109182,['QANKID'],1,2022,https://api.elsevier.com/content/article/pii/S1387700321007371,https://www.sciencedirect.com/science/article/pii/S1387700321007371,1,{},{}
10.1016/j.inoche.2012.02.033,['TEJBIV'],1,2012,https://api.elsevier.com/content/article/pii/S1387700312000950,https://www.sciencedirect.com/science/article/pii/S1387700312000950,1,"{'1': 'Ag2(dppb)2(CF3SO3)2', '2': '{[Ag2(dppb)3](CF3SO3)2•(4,4′-bipy)•(CH3CN)2}n'}","{'2': ['{[Ag2(dppb)3](CF3SO3)2•(4,4′-bipy)•(CH3CN)2}n']}"
10.1016/S1387-7003(02)00669-X,"['XUPSEG', 'XUPSIK']",2,2002,https://api.elsevier.com/content/article/pii/S138770030200669X,https://www.sciencedirect.com/science/article/pii/S138770030200669X,1,"{'1': '·0.5n(C12H10N4)', '2': '[PbI2(C12H10N4)]n'}",{}
10.1016/j.inoche.2015.01.020,['XULNOJ'],1,2015,https://api.elsevier.com/content/article/pii/S1387700315000210,https://www.sciencedirect.com/science/article/pii/S1387700315000210,1,{'1': '{[Mn3(L)2(H2O)4]·2H2O·2DMF}n'},{}
10.1016/j.inoche.2005.10.005,"['SAZWOG', 'SAZWUM']",2,2006,https://api.elsevier.com/content/article/pii/S138770030500331X,https://www.sciencedirect.com/science/article/pii/S138770030500331X,1,{},{}
10.1016/j.inoche.2011.03.025,['OVAGIC'],1,2011,https://api.elsevier.com/content/article/pii/S1387700311001298,https://www.sciencedirect.com/science/article/pii/S1387700311001298,1,{'1': '[Cu6(L)2(py)4]n'},{}
10.1016/j.ica.2009.05.048,"['NUKFUV', 'NUKGAC', 'NUKGEG']",3,2009,https://api.elsevier.com/content/article/pii/S0020169309003338,https://www.sciencedirect.com/science/article/pii/S0020169309003338,1,"{'1': '{[Cu(HL)(H2O)]·H2O}n', '2': '[Ag(H2L)]n', '3': '{[Co(HL)(phen)(H2O)]·8H2O}n'}",{}
10.1016/j.poly.2011.05.005,['EWUBAA'],1,2011,https://api.elsevier.com/content/article/pii/S0277538711002993,https://www.sciencedirect.com/science/article/pii/S0277538711002993,1,"{'6': 'H(−)Sp-N1-oxide-ZnCl3', '7': 'H(−)Sp-N1-oxide-ZnBr3', '8': 'H(−)Sp-epi-N16-oxide-ZnCl3', '9': 'Lu-N-oxide-ZnCl2', '10': 'H(−)Sp-N-oxide-ZnCl3(H2O)', '11': 'H(−)Sp-N-oxide-ZnBr3(H2O)', '9·0.8': '8·H2O'}","{'3': ['epi-N16-oxide'], '6': ['H(−)Sp-N1-oxide-ZnCl3'], '7': ['H(−)Sp-N1-oxide-ZnBr3'], '8': ['H(−)Sp-epi-N16-oxide-ZnCl3'], '9': ['Lu-N-oxide-ZnCl2'], '10': ['H(−)Sp-N-oxide-ZnCl3(H2O)'], '11': ['H(−)Sp-N-oxide-ZnBr3(H2O)']}"
10.1016/j.inoche.2010.08.020,['OYEJOS'],1,2010,https://api.elsevier.com/content/article/pii/S1387700310003850,https://www.sciencedirect.com/science/article/pii/S1387700310003850,1,{},{}
10.1016/j.poly.2017.05.014,"['DAYQOM', 'DAYQUS']",2,2017,https://api.elsevier.com/content/article/pii/S0277538717303509,https://www.sciencedirect.com/science/article/pii/S0277538717303509,1,"{'1': '[Co(sq)(vim)2(H2O)2]n', '2': '[Zn(sq)(vim)2(H2O)2]n', '3': '[Cd(sq)(vim)2(H2O)2]n'}",{}
10.1016/j.inoche.2010.01.001,"['MUPQEU', 'MUPQIY']",2,2010,https://api.elsevier.com/content/article/pii/S1387700310000092,https://www.sciencedirect.com/science/article/pii/S1387700310000092,1,"{'1': '[Cu3II(mtta)6]n', '2': '[Cu2IICu3I(trz)4Br3]n·nH2O'}",{}
10.1016/j.molstruc.2020.129499,"['OGOXOA01', 'SABBIK', 'SUZWIW', 'SUZWOC', 'SUZWUI']",5,2021,https://api.elsevier.com/content/article/pii/S0022286020318147,https://www.sciencedirect.com/science/article/pii/S0022286020318147,1,"{'1': '{[Co2(μ-dmg)2(μ-p-tmbix)2]⋅H2O}n', '2': '[Co2(μ-dmg)2(μ-p-tmbix)2]n', '3': '[Zn2(μ-dmg)2(μ-p-tmbix)2]n', '4': '[Cd(μ-dmg)(μ-p-tmbix)]n', '5': '{[Cd(μ-dmg)(μ-p-tmbix)]⋅H2O}n'}",{}
10.1016/j.poly.2008.06.030,"['AGORUK', 'MIJLEX01']",2,2008,https://api.elsevier.com/content/article/pii/S0277538708003513,https://www.sciencedirect.com/science/article/pii/S0277538708003513,1,"{'1': '[Cu(SO4)(pyz)(H2O)]n', '2': '[Cu2(SO4)(pyz)2(H2O)2]n'}",{}
10.1016/j.jssc.2021.122117,['UPILOX'],1,2021,https://api.elsevier.com/content/article/pii/S0022459621001626,https://www.sciencedirect.com/science/article/pii/S0022459621001626,1,{'(CdCP)': '{[Cd(tib)2](NO2)2·0.5DMA·H2O}n'},{}
10.1016/j.inoche.2007.11.005,['BIWTOR'],1,2008,https://api.elsevier.com/content/article/pii/S1387700307004078,https://www.sciencedirect.com/science/article/pii/S1387700307004078,1,{},{}
10.1016/j.poly.2016.06.043,"['OQOTAR', 'OQOWAU']",2,2016,https://api.elsevier.com/content/article/pii/S0277538716302777,https://www.sciencedirect.com/science/article/pii/S0277538716302777,1,"{'1': 'Cu2(HL1)2(H2O)2', '2': '[Mn2(HL1)2(H2O)4]·2H2O', '3': '{[Cu5(HL2)2(SO4)2(OH)2(H2O)2]·5H2O}n', '4': '[Cu(HL2)]n', '5': 'Cu3(L3)2(OH)2(H2O)2', 'L1': 'L2'}","{'L1': ['bis-(1H-tetrazol-5-ylmethyl)-amine'], 'L2': ['bis-(1H-tetrazol-5-ylethyl)-amine'], 'L3': ['1,5-bis(5-tetrazolo)-3-thiapentane']}"
10.1016/j.ica.2005.07.040,"['KEBZAT', 'KEBZEX']",2,2006,https://api.elsevier.com/content/article/pii/S0020169305004123,https://www.sciencedirect.com/science/article/pii/S0020169305004123,1,{'1': '{[Cu2(ptec)·(py)2·(H2O)3]·4H2O}n'},{}
10.1016/j.inoche.2010.07.045,['OXIVIB'],1,2010,https://api.elsevier.com/content/article/pii/S1387700310003424,https://www.sciencedirect.com/science/article/pii/S1387700310003424,1,{},{}
10.1016/j.poly.2013.04.041,"['CEZNUS', 'CEZPAA', 'CEZPEE', 'CEZPOO', 'CEZPUU']",5,2013,https://api.elsevier.com/content/article/pii/S0277538713003288,https://www.sciencedirect.com/science/article/pii/S0277538713003288,1,"{'1': '[Ag2(L1)2(ClO4)2]n', '2': '[Ag2(L2)2(ClO4)2]n·n(CH3CN)', '3': '[Ag(L1)(NO3)]n', '4': '[Ag(L2)(NO3)]n', '5': '[Ag(L3)(NO3)(PPh3)]n', '6': '[Ag(L4)(NO3)(PPh3)]n'}","{'L1': ['N-(pyridin-2-ylmethyl)pyridin-2-amine'], 'L2': ['N-(pyridin-3-ylmethyl)pyridin-3-amine'], 'L3': ['N-(pyridin-2-ylmethyl)pyridin-3-amine'], 'L4': ['N-(pyridin-4-ylmethyl)pyridin-3-amine']}"
10.1016/j.ica.2017.05.053,"['BAVRUO', 'BAVSAV', 'BAVSEZ', 'BAVSID']",4,2017,https://api.elsevier.com/content/article/pii/S0020169317304097,https://www.sciencedirect.com/science/article/pii/S0020169317304097,1,"{'1': '{[Cd(obaH)2(3-pina)2]·2(3-pina)·2H2O}n', '2': '{[Co(oba)(3-pina)]·H2O}n', '3': '[Cd(oba)(hdin)]n', '4': '[Co2(oba)2(hdin)]n'}","{'1': ['{[Cd(obaH)2(3-pina)2]·2(3-pina)·2H2O}n'], '2': ['{[Co(oba)(3-pina)]·H2O}n']}"
10.1016/j.inoche.2016.03.016,['OKOJUV'],1,2016,https://api.elsevier.com/content/article/pii/S1387700316300788,https://www.sciencedirect.com/science/article/pii/S1387700316300788,1,{},{}
10.1016/j.ica.2016.05.051,"['OPOJOU', 'OPOJUA', 'OPOKEL']",3,2016,https://api.elsevier.com/content/article/pii/S0020169316303061,https://www.sciencedirect.com/science/article/pii/S0020169316303061,1,"{'1': '[Cu2(bzgluO)2(2,2′-bipy)2]·7H2O', '2': '{[Cu(bzgluO)(2,4′-bipy)2(H2O)]·2H2O}n', '3': '[Cu2(bzgluO)2(4,4′-bipy)2]n', '4': '{[Cu2(bzgluO)2(bpe)2]·7H2O}n'}","{'1': ['[Cu2(bzgluO)2(2,2′-bipy)2]·7H2O'], '2': ['{[Cu(bzgluO)(2,4′-bipy)2(H2O)]·2H2O}n'], '3': ['[Cu2(bzgluO)2(4,4′-bipy)2]n']}"
10.1016/j.inoche.2013.09.024,['VOBKAA'],1,2013,https://api.elsevier.com/content/article/pii/S1387700313003754,https://www.sciencedirect.com/science/article/pii/S1387700313003754,1,{'1': '(Me2NH2)2[Cd3(H2DHBDC)3(CH3COO)2(DMF)2](DMF)2'},{}
10.1016/j.ica.2019.119218,"['DUCDOX', 'DUCDUD', 'DUCKEU']",3,2020,https://api.elsevier.com/content/article/pii/S0020169319310916,https://www.sciencedirect.com/science/article/pii/S0020169319310916,1,"{'1': '[Zn(µ-3,5-(HO)2Bz)2(H2O)2]n', '2': '[Zn(µ-3,5-(MeO)2Bz)2(CH3OH)]2', '3': '{[Zn(3,5-(HO)2Bz)2(µ-4,4′-bpy)]·2DMSO}n', '5': '[Zn2(μ-3,5-(MeO)2Bz)4(µ-4,4′-bpy)]n', '6': '{[Zn(3,5-(MeO)2Bz)2(µ-4,4′-bpy)]·H2O}n'}","{'3': ['{[Zn(3,5-(HO)2Bz)2(µ-4,4′-bpy)]·2DMSO}n'], '5': ['[Zn2(μ-3,5-(MeO)2Bz)4(µ-4,4′-bpy)]n', '4,4′-bpy'], '6': ['{[Zn(3,5-(MeO)2Bz)2(µ-4,4′-bpy)]·H2O}n'], '4': ['4,4′-bpy'], '4,4′-bpy': ['4,4′-bipyridine'], '4,3-ahba': ['4-amino-3-hydroxycarboxylic']}"
10.1016/j.inoche.2019.01.020,['VIYQAY'],1,2019,https://api.elsevier.com/content/article/pii/S1387700318309900,https://www.sciencedirect.com/science/article/pii/S1387700318309900,1,{},{}
10.1016/j.poly.2020.114599,"['CUQJIK', 'CUQJOQ']",2,2020,https://api.elsevier.com/content/article/pii/S0277538720302564,https://www.sciencedirect.com/science/article/pii/S0277538720302564,1,{},"{'H2pca': ['1,5-pentanedioic'], 'H2pdc': ['3,5-pyridinedicarboxylic']}"
10.1016/j.inoche.2012.04.013,"['WEDQAZ', 'WEDQED']",2,2012,https://api.elsevier.com/content/article/pii/S1387700312001682,https://www.sciencedirect.com/science/article/pii/S1387700312001682,1,{},{}
10.1016/j.inoche.2021.108570,"['OSOJOY', 'OSOJUE']",2,2021,https://api.elsevier.com/content/article/pii/S1387700321001295,https://www.sciencedirect.com/science/article/pii/S1387700321001295,1,"{'1': '[Hg2(L434)Cl4]n', '2': '[Hg3(L434)2Br6]n'}",{}
10.1016/j.molstruc.2019.127142,"['XOZDUO', 'XOZFAW']",2,2020,https://api.elsevier.com/content/article/pii/S0022286019312517,https://www.sciencedirect.com/science/article/pii/S0022286019312517,1,{},{}
10.1016/j.jinorgbio.2010.11.006,['ALEQAK'],1,2011,https://api.elsevier.com/content/article/pii/S0162013410002515,https://www.sciencedirect.com/science/article/pii/S0162013410002515,1,{},{}
10.1016/j.jssc.2014.03.025,"['BOQSIK01', 'POKWIX', 'POKWOD', 'POKXOE', 'POKYAR']",5,2014,https://api.elsevier.com/content/article/pii/S0022459614001285,https://www.sciencedirect.com/science/article/pii/S0022459614001285,1,"{'1': '[CoL2(H2O)2]n·2nH2O', '2': '[Co2L2(adbc)]n·nH2O', '3': '[Co2L2(tpa)]n', '4': '[Co2L2(tdc)]n', '5': '[Co2L2(bdtc)(H2O)]n'}",{}
10.1016/j.solidstatesciences.2009.11.008,['KUWBIO'],1,2010,https://api.elsevier.com/content/article/pii/S1293255809003896,https://www.sciencedirect.com/science/article/pii/S1293255809003896,1,"{'1': '[{Cu(2,2′-bipy)}6(Mo6O22)][SiMo12O40]'}","{'1': ['[{Cu(2,2′-bipy)}6(Mo6O22)][SiMo12O40]']}"
10.1016/j.solidstatesciences.2007.06.018,"['VIPMOX', 'VIPMUD', 'VIPNAK', 'VIPNEO']",4,2007,https://api.elsevier.com/content/article/pii/S1293255807001458,https://www.sciencedirect.com/science/article/pii/S1293255807001458,1,"{'1': '[H1,10-phen](H2O)1.41[AgI2]', '2': '[H1,10-phen](H2O)1.42[CuI2]', '3': '[Co(tpy)2][Bi2I8]', '4': '[Fe(tpy)2][Bi2I8]', '5': '[Co(1,10-phen)3][Pb3I8]·(H2O)', '6': '[Fe(1,10-phen)3][Pb3I8]·0.5(H2O)'}","{'1': ['[H1,10-phen](H2O)1.41[AgI2]'], '2': ['[H1,10-phen](H2O)1.42[CuI2]'], '5': ['[Co(1,10-phen)3][Pb3I8]·H2O', '[Co(1,10-phen)3]2+', '[Co(1,10-phen)3][Pb3I8]·(H2O)'], '6': ['[Fe(1,10-phen)3][Pb3I8]·0.5(H2O)', '[Fe(1,10-phen)3]2+']}"
10.1016/j.tetlet.2011.12.112,['VAMWAJ'],1,2012,https://api.elsevier.com/content/article/pii/S004040391102274X,https://www.sciencedirect.com/science/article/pii/S004040391102274X,1,{},{}
